TEFF,LOGG,O_FE,MG_FE,FE_H
4265.547,1.7633429,0.07989899,0.052540988,-0.18224
3276.7102,4.653393,,,
4848.3936,2.4273396,0.034364,0.06641501,-0.20939
4502.491,2.2689888,0.131332,0.160909,-0.13205
4474.8833,2.3381956,0.038256973,0.043351978,0.33258
4947.165,2.9551084,0.23502299,0.11254299,-0.35792
4201.59,1.698463,0.09402001,0.07716991,-0.13523
4052.3762,1.2645755,0.294043,0.292043,-0.48343
4312.414,1.9670691,0.204663,0.21315302,-0.20455
3533.358,4.666616,,,
5564.2695,3.554666,-0.03253311,-0.07950151,0.25441
4539.08,2.243973,0.170588,0.158075,-0.038069
4941.8755,2.4400547,0.13852102,0.04666701,-0.32065
4015.8687,1.3489735,0.330783,0.336983,-0.4501
5062.92,3.2890434,0.24634299,0.26995298,-0.51189
4757.8354,2.4523556,0.123005986,0.118710965,-0.40561
5679.5186,4.2937236,0.2005829,0.2541685,-0.17089
4727.6123,2.4732823,0.13304299,0.08152598,-0.33247
4841.6343,3.299808,0.116708,0.088206,-0.029831
4904.2803,2.4573348,0.033542007,0.095017,-0.28782
4147.4004,1.0742078,0.050036013,0.055352986,-0.60471
5103.8066,3.0226674,0.0010010004,0.034074005,-0.037127
4584.7896,2.4716134,0.27272296,0.31090298,-0.28247
4064.2122,0.9522203,0.13273501,0.13675803,-0.7275
4853.845,2.5690203,0.045787003,0.031201005,-0.091516
3223.0198,0.27556574,0.050702006,-0.020387992,0.036964
4391.5728,2.1769357,0.0693702,0.06438161,0.066261
4784.66,2.4940972,0.040231995,0.041355,-0.037611
5227.9653,4.5040994,0.018761873,0.11478749,-0.33731
4941.165,2.8955688,0.19117299,0.155817,-0.38141
4801.836,2.6449587,0.032918006,-0.03388699,0.13226
3596.3506,0.57237643,0.07255456,0.05761996,-0.53874
4867.9453,4.555191,0.0700199,-0.050791472,-0.36717
5958.1826,4.2146254,0.0236419,-0.008798495,-0.065543
4288.1265,1.692867,0.055657998,0.028196007,-0.20138
6334.3506,4.1405497,0.1962629,-0.009785488,-0.14421
4607.041,4.5790234,0.060495898,0.1006435,0.028282
4881.7334,2.3125684,0.188443,0.14953098,-0.47518
4155.613,1.612201,0.08501401,0.078916185,-0.16783
4720.8936,1.5599694,0.39423287,0.38453293,-2.0317
4666.0713,2.3659947,0.076805994,0.048492,-0.13381
4158.8296,1.8853705,0.058643,0.053553,0.17343
3563.5117,0.41690052,0.031474054,0.020545065,-0.69423
3844.2822,0.88594335,0.0808294,0.045789003,-0.2851
4295.054,1.931606,-0.011036992,-0.046157002,0.3151
4691.6816,2.5453405,0.059333954,0.034150995,-0.082329
4735.1245,2.508906,-0.001062002,-0.0038079955,0.041218
3521.132,0.71389014,0.30175298,0.26951298,-0.67939
4899.665,2.4005604,0.25389302,0.28675303,-0.41984
4670.997,2.5062628,0.0505429,0.049281,-0.067569
6045.999,4.3519526,0.10614289,-0.035071496,-0.050102
4120.099,0.5868015,0.326553,0.38079298,-1.0637
3977.112,1.1170611,0.137346,0.13259798,-0.43461
5628.7593,4.2001624,0.1307959,0.14871651,-0.038158
4717.8477,2.543442,0.30582303,0.28732303,-0.52915
5776.8022,4.1661253,0.35243294,0.2870385,-0.68329
5206.175,3.6519384,0.019695014,0.0032210052,0.36729
4539.2104,1.7346795,0.32569298,0.37723297,-0.81622
4834.535,2.4352586,0.372763,0.358833,-0.41644
3981.5845,1.1527939,0.10624799,0.12734002,-0.057966
4431.091,2.0971558,0.23487301,0.241803,-0.18297
3760.1978,0.81236154,0.30230302,0.31035298,-0.84114
4729.0347,2.390596,0.427973,0.35898298,-0.73121
3464.729,0.21992862,0.164588,0.160409,-0.23209
4960.618,3.267218,0.07477299,0.08908,-0.089196
4436.538,2.1863422,-0.017057002,-0.033906996,0.27662
4339.7095,1.8725045,0.126339,0.124836,-0.23459
3928.9805,1.1788611,0.173414,0.19065799,-0.081155
4916.0527,2.4381115,0.16696301,0.12647602,-0.36528
4453.805,2.1194415,0.0752287,0.057616003,-0.10018
4566.7085,2.6632779,0.052940995,0.058585018,0.21741
5651.687,4.1409264,0.1917129,0.1914785,-0.13277
5026.511,2.6647377,0.04850997,0.048630983,-0.28993
4436.585,2.1616502,0.098316,0.0713526,-0.10754
4741.454,2.5805957,0.413033,0.37493297,-0.59199
5268.3965,2.4172356,0.17056203,0.26495302,-0.93106
3479.143,0.5364233,0.32489297,0.26941296,-0.61357
6023.892,4.212662,0.123312905,-0.037511498,-0.15152
3961.599,0.83650535,0.12124795,0.15263599,-0.8016
4532.863,2.0119228,0.27855295,0.29661295,-0.64987
5993.5547,4.012566,0.13446589,-0.0186425,0.042436
4893.8877,3.511489,0.0085859895,0.049874976,0.2282
5729.2993,4.311305,,0.18213847,-0.45938
6082.376,4.3050437,0.008357704,0.00331451,-0.17039
4716.7,2.7083678,0.0877,0.090499006,-0.11003
4649.1772,2.410747,0.177573,0.17265299,-0.40159
4283.6616,1.678086,0.30519298,0.318393,-0.4833
5565.9873,4.414975,0.0569579,0.056245804,-0.15681
4074.3135,1.2869105,0.110809,0.08588625,-0.19567
4416.33,4.5215793,-0.04698611,-0.0566815,0.10785
3669.3972,0.7200171,0.308933,0.28447297,-0.6383
3882.3394,0.98221314,0.349643,0.34657297,-0.54813
3942.2932,1.2155042,0.186788,0.202288,-0.095466
3430.8418,0.9729623,0.055842012,-0.021566987,0.4265
4004.61,1.1516201,0.15770999,0.15936199,-0.42069
3859.0962,0.78243834,0.14706498,0.15762502,-0.7151
4206.0513,1.4880688,0.138311,0.11116701,-0.31784
4303.353,1.7085371,0.144368,0.141612,-0.4136
5928.5947,4.090527,0.0707779,0.015044503,0.11751
4651.3994,2.37134,0.12230699,0.141336,-0.032795
4872.116,2.772839,0.06580037,0.101970986,-0.32219
4766.621,2.4917016,0.0063838987,0.016922902,0.0071778
4646.384,2.4241822,0.015247002,0.01509501,0.14487
3477.5842,4.6854453,,,
6317.789,4.342767,0.100168094,-0.16617629,-0.0090692
6108.213,3.9938638,0.0844149,-0.053495493,-0.055309
5369.161,3.7514253,0.009481996,0.047273003,0.025118
6427.085,4.017086,0.2442429,0.08770552,-0.45082
4607.595,2.798147,0.080281,0.09616601,0.11545
3812.6213,0.9423456,0.34574297,0.31985295,-0.51013
3837.8496,1.4006257,0.06864789,0.014894992,0.20977
4911.734,2.4998426,0.071689725,0.079073116,-0.31402
4926.4014,2.7200062,0.0076320004,-0.011046,-0.027861
4841.1255,2.6603315,0.024834368,0.01419337,-0.00018906966
4110.7695,1.212774,0.066733,0.05965498,-0.37554
4695.691,2.6149266,0.0676032,0.067523405,-0.019626
5494.8076,4.3320003,0.06594389,0.12511149,-0.067728
4746.648,2.3552294,0.290593,0.279843,-0.30895
4142.267,1.2552166,0.34235302,0.351483,-0.83398
3958.3677,1.03988,0.07098991,0.037725,-0.28694
5955.186,4.3510337,0.0780129,-0.0016914979,-0.08799
5368.9634,3.935091,0.125767,0.014633998,0.14032
4668.642,2.3290775,0.14148799,0.130517,-0.11498
6118.692,3.984346,0.1939329,0.040495515,-0.29376
5279.644,3.9450097,0.270393,0.11280802,-0.37476
4930.5586,2.4117856,0.16903302,0.14632902,-0.47778
4440.807,4.6111903,0.0056591034,-0.091451496,-0.24594
6081.3184,3.8187628,0.1268659,-0.050078496,-0.075417
4288.0337,1.6810987,0.13373402,0.133652,-0.42203
3863.0127,0.92187434,0.11313999,0.091679096,-0.378
4733.9385,2.4466813,0.07118001,0.091041006,-0.12981
4817.1016,3.0633297,0.23776302,0.265353,-0.31121
5293.2915,3.7762127,0.21655297,0.14414999,-0.36551
4829.019,4.6196866,0.045027897,0.032581493,-0.22433
4675.873,2.53469,-0.007879019,0.015674978,0.26677
4735.6885,2.4792325,0.13818899,0.10262498,-0.35419
4989.011,3.7378633,-0.019191995,0.037854,0.23226
5514.101,4.4140587,0.084260896,0.06851134,-0.018705
4082.2117,0.8870065,0.43980294,0.51098293,-1.0738
4084.8103,1.1026387,0.0760721,0.06586501,-0.45717
4966.3013,2.537458,0.14843602,0.06833741,-0.36226
5942.79,3.9811938,0.040741898,-0.019645497,0.061691
5584.7915,4.064389,0.1159079,0.123618506,0.015391
5556.5034,3.9477694,0.3403529,0.1205125,-0.18379
4620.7676,2.3782735,0.054318003,0.034407005,0.071334
4902.145,3.1385796,0.092489004,0.130805,-0.20737
4617.2627,2.555092,0.110355,0.12125201,-0.08126
4403.1123,1.5874882,0.35734302,0.355623,-0.77586
3603.1858,4.270586,-0.054566104,-0.009355497,-0.03302
4818.94,1.8053453,0.45649302,0.264863,-1.0175
4175.589,1.3927639,0.07710901,0.05988303,-0.32085
4268.8374,1.8579729,0.074944004,0.0643996,-0.017094
4850.87,2.4553485,0.09384,0.132614,-0.33601
4467.777,1.7035904,0.31815302,0.29813302,-0.579
4711.3833,2.483131,0.024235995,0.020007001,0.018196
4582.3296,2.5033848,0.269263,0.303123,-0.29848
5482.985,4.266991,0.0026558936,0.09591749,-0.4622
3897.0808,0.9266272,0.09398699,0.08616638,-0.38696
3898.0862,1.0950727,0.08016199,0.046069995,-0.23252
4888.7173,2.7090244,0.0029949918,-0.014789,0.058352
4728.198,2.9554703,0.040307,0.020117,-0.020688001
5153.136,3.7328227,0.202243,0.223863,-0.34939
6287.1704,4.1842012,0.32165292,0.011065513,-0.2578
4851.935,2.5099664,0.017211989,0.093848005,-0.23061
4957.137,3.245195,0.062054597,0.048102003,-0.060459
4593.408,2.3834178,0.0525511,0.047837995,0.11533
5707.399,4.2701974,0.07024489,0.0039014965,0.24514
4396.492,2.2896378,0.032997012,0.010196,0.25963
3824.9856,0.7714379,0.13937002,0.16721901,-0.62416
4626.4346,2.5598097,0.086067006,0.06697939,-0.029149
4173.783,1.6032124,0.262983,0.262183,-0.3843
5915.435,4.3744216,0.0576379,0.07650152,-0.34246
4766.8755,2.5795076,-0.028036982,-0.010602966,0.2346
3412.1855,3.3349934,,,
4152.961,1.7008367,0.039410997,0.0028069988,0.050376
4762.469,2.498699,0.076765,0.0658657,-0.09073
5762.9004,4.377149,-0.00096710026,0.002743505,0.032922
4969.2227,2.3406146,0.48566297,0.38155293,-0.68252
4645.959,2.0965753,0.11570302,0.08042702,-0.38043
3740.0515,0.65089047,0.23879302,0.27260303,-0.56673
3593.4094,0.6462311,0.055190027,0.043408036,-0.68781
4731.445,2.4748893,0.06591891,0.07879181,-0.25817
3707.0542,0.7213692,0.150198,0.15964901,-0.13626
4368.137,1.9043796,0.09558801,0.07809402,-0.22851
4105.6816,1.5010278,0.09668398,0.07615429,-0.25798
4170.253,4.5934005,-0.059942096,-0.06452149,0.12593
4421.9326,1.7721443,0.328243,0.34316298,-0.78024
4150.372,1.3645732,0.27304298,0.295153,-0.55351
3836.4067,0.7583278,0.12428594,0.12884396,-0.6216
4287.2617,2.141781,0.061847687,0.044218987,0.21046
3947.1436,1.2840405,0.31587303,0.324633,-0.27857
3828.6792,0.9561052,0.118247986,0.097454995,-0.24745
4550.9883,2.3696427,0.07074481,0.060569108,0.21963
3938.77,1.2443321,0.19586399,0.195817,-0.088609
4910.634,2.5600374,0.022935003,0.0025840104,-0.13277
4848.474,2.4886653,0.073569,0.027294002,-0.09385
4608.334,2.648945,0.043177,0.0611222,0.074144
4684.3877,2.3438685,0.14584199,0.115669996,-0.35613
4221.095,2.8393543,-0.2730571,-0.23852152,-0.66317
6213.285,3.8914819,0.0095664,-0.0458005,-0.045667
4500.1,2.1203878,0.0628299,0.050823003,-0.14806
4689.128,2.6073756,0.074153006,0.0599449,-0.051734
5944.5854,4.479772,0.0695859,0.024494506,-0.084315
3679.7292,4.6718163,0.04674691,0.020957515,-0.25275
4780.745,2.45793,0.035613,0.031813003,-0.056772
4942.9478,2.3814855,0.45447302,0.304053,-0.53993
4075.059,1.3497305,0.330823,0.34116298,-0.42212
3670.943,0.81892776,0.316553,0.258173,-0.30807
4597.966,2.453306,0.0534214,0.050507,0.082006
4690.891,2.4635682,0.12315798,0.11791898,-0.25761
4812.5054,2.3239787,0.141125,0.123137996,-0.34127
4830.1963,2.5456195,-0.016064905,0.004236103,-0.0013156
4722.774,2.823566,0.016851999,0.050198004,-0.13543
4125.832,1.7517357,0.07544361,0.041823998,0.154
4687.97,2.4182045,0.030538999,0.04767,0.10037
5114.3794,3.5315468,0.14215499,0.144355,-0.2897
4258.872,1.5256503,0.32036301,0.343323,-0.52168
6375.843,4.1593075,0.19366288,0.019426495,-0.33145
4896.0127,2.416142,0.15498799,0.08166179,-0.43104
4088.8218,1.2065246,0.16127199,0.156468,-0.49862
4554.797,2.190991,0.05797569,0.041008994,-0.098019
4175.0684,1.3942766,0.097067,0.09874299,-0.46683
4758.5513,2.3637905,0.22815302,0.21321303,-0.2727
4688.8027,3.0768962,-0.016564995,0.01443699,0.35747
4823.572,2.9193552,-0.05832699,-0.023566991,0.27211
5703.1553,4.452775,0.066541895,0.09753549,-0.26992
3515.7505,0.49246842,0.08016161,0.062059015,-0.1791
4020.0571,1.257751,0.10848802,0.10517703,-0.29502
4763.458,2.5766418,0.03653401,0.104175,-0.24133
4533.9,2.0851626,0.038687006,0.036284007,-0.11607
5999.7163,4.003043,0.1632929,0.011954509,-0.13121
5069.288,3.5895596,0.20510301,0.167693,-0.35521
4929.627,2.553972,0.03123799,0.055085987,-0.21357
4148.255,1.3773501,0.338513,0.356273,-0.69104
4593.1875,2.6595397,0.06507909,0.0690953,0.040188
4996.2124,4.574603,0.020580906,-0.027312487,-0.079092
4481.389,2.4945009,0.118218005,0.133798,0.14354
5121.8203,2.9066937,0.033151,-0.0014739931,-0.13029
4211.445,1.8175375,0.15879852,0.14080453,-0.00041032024
3428.7314,0.21108559,0.128861,0.118636996,-0.17131
3421.4695,0.3720798,0.023908019,0.033203006,-0.63825
3891.0374,0.95684403,0.12292999,0.110825,-0.38597
4987.3413,4.52751,0.0881559,0.0919985,-0.029423
4923.206,3.1741536,0.032033995,0.078235,-0.092939
3823.4346,4.668199,-0.057697102,-0.037981495,-0.17511
4239.276,1.9290793,0.030723989,0.00025899708,0.24048
5908.5215,4.2534795,0.061241865,-0.042161524,0.27788
4274.4424,1.8851957,0.06837731,0.028515004,0.089108
4964.0728,3.8000007,0.258353,0.307663,-0.30998
4122.164,1.473594,0.273073,0.241633,-0.19724
4707.5884,2.4286466,0.097214,0.08073601,-0.21223
4845.48,2.7565613,0.07400901,0.06876661,-0.1816
4622.3325,2.5215566,0.038441002,0.034124,0.098828
5137.291,3.3919067,0.088543996,0.017063,-0.13791
4707.472,2.5644338,0.009039998,0.041868,-0.1406
5086.3784,2.719993,-0.008732006,0.017912,-0.075963
4785.423,2.7319958,-0.042107,-0.009337008,0.20411
4046.8843,1.7875171,0.06308591,0.025895,0.36023
4835.124,2.8975494,0.09395799,0.08805999,-0.28085
5005.1733,2.7346973,-0.006442994,-0.038829997,-0.075033
4334.5815,1.8722548,0.252913,0.256873,-0.29638
4653.6636,2.807305,0.020486996,0.050651,0.18776
4803.869,3.4512396,0.04137999,0.07266602,0.29444
4660.6465,2.544573,0.11011401,0.10485901,-0.2142
4680.73,2.6965017,0.237973,0.26110303,-0.26445
4778.254,2.7644608,0.06507909,0.0693589,-0.13155
4789.3315,2.8647797,0.31141302,0.324563,-0.41499
3926.0276,1.1334205,0.31452298,0.302393,-0.42323
5007.064,2.8562114,-0.042345,-0.047094997,0.060995
3887.8916,1.3968551,0.066756606,0.014821008,0.1475
3903.265,1.2258902,0.08966699,0.0653733,-0.069887
5003.877,2.5342972,0.17914298,0.08754897,-0.43394
3839.4531,1.0262947,0.33111304,0.31765303,-0.39704
4035.3604,1.3916266,0.306703,0.30523303,-0.30171
4070.519,1.2217453,0.153817,0.15882999,-0.46172
4951.8926,3.7215714,0.372823,0.362183,-0.39295
5044.946,2.964293,-0.0135066,-0.0049525956,0.0047626
5052.0215,2.5738752,0.161913,0.097977996,-0.38709
4818.6685,3.3596995,0.017270982,0.061764,0.26592
4049.9119,1.1442101,0.29526296,0.28015298,-0.54256
5152.9014,3.5332975,0.143962,0.05972419,-0.073838
5785.538,4.4113417,0.0617359,-0.07104249,0.018494
4370.7266,1.9601872,0.139701,0.133797,-0.15858
4984.4014,2.4597514,0.101091,0.112168014,-0.47389
4805.0522,2.0725286,0.009476006,0.034644008,-0.24275
4323.9834,3.543083,-0.053627104,-0.0031474978,0.085437
4942.6934,2.4632034,0.160314,0.136121,-0.49674
4111.0654,1.2472124,0.148718,0.14865002,-0.549
4619.7705,2.4761472,0.024316996,0.015416995,0.16985
4058.9128,1.568897,0.140236,0.168643,0.07174
4854.139,4.5533495,-0.014555097,-0.054571494,-0.15172
3425.5505,0.7826374,0.060049623,0.033410043,0.34984
4021.8667,4.6162977,-0.0808401,-0.1045755,0.084321
4063.4524,1.2464874,0.29911304,0.31425303,-0.4927
6239.545,4.269124,0.040111903,-0.0786445,0.020673
4658.0425,2.6423972,0.320943,0.33951297,-0.40102
4720.8774,2.4504988,0.18156302,0.16131201,-0.49138
4364.8994,1.5426679,0.365573,0.36244303,-0.88355
4058.96,1.5601783,0.0687091,0.0487905,-0.0065459996
4569.725,2.1975346,0.282323,0.306033,-0.525
4854.358,2.876711,0.526413,0.384103,-0.74838
4221.296,4.6248317,-0.030494124,-0.10487154,-0.29917
4991.28,4.556804,-0.007775098,0.031223506,0.12274
5882.0146,4.145266,0.033323914,-0.018609494,0.1722
4916.197,2.4000404,0.14811599,0.15908301,-0.46283
4887.984,2.6203468,-0.01698,-0.011502996,-0.069885
5054.7856,3.293469,0.040068,0.023684002,-0.12779
4697.41,2.5308664,0.058951642,0.068731695,-0.075614
5440.0977,4.5039787,0.1043129,0.1272525,-0.33464
3672.9463,0.45291394,0.21617296,0.25269297,-0.511
4608.119,2.3638442,0.09104401,0.103018016,0.13349
4293.9336,4.610979,-0.0678068,-0.1680702,0.0048666
4739.449,2.607302,0.026496999,0.036886998,0.085168
4073.0872,1.2929904,0.14946401,0.15147299,-0.4407
5526.5,4.4882636,0.029055893,0.0722674,-0.24404
3992.9294,1.6116333,0.058673978,0.034428,0.27191
5977.286,3.976135,0.085244894,-0.022860497,-0.065176
6111.8853,4.256582,0.00047940016,-0.084181495,0.067923
4639.849,2.6385233,0.097598,0.097332,-0.020367
4257.608,1.4440105,0.16479295,0.15771595,-0.54954
4803.5176,3.2725387,0.133369,0.19250001,-0.06531
4859.0063,2.8351064,-0.034307003,-0.033837005,0.22633
4795.1094,2.4783351,0.314183,0.271083,-0.31137
4384.619,1.7033324,0.30895302,0.319663,-0.37852
3380.0044,0.53714734,0.062606335,0.011689007,0.092032
5080.3633,2.825079,-0.052708004,-0.016308997,-0.050735
4831.4834,2.6480143,0.16120298,0.15598199,-0.39123
4058.9106,0.88242096,0.12186998,0.10288799,-0.81235
4700.116,2.7708387,0.313413,0.334853,-0.32509
4051.8523,4.616736,-0.0640481,-0.11733149,0.053983
4387.356,2.0638895,0.089586,0.058271,-0.04
4160.2827,4.6148777,-0.0491731,-0.1353925,-0.096819
4068.6313,1.3346279,0.305943,0.336063,-0.50449
3693.751,1.0178607,0.066330284,0.056255013,0.20025
4665.735,2.316692,0.158246,0.151402,-0.30973
3688.3774,0.78206056,0.091448,0.136076,-0.07791
3851.2295,0.3053372,-0.14191696,0.007916033,-0.41431
5438.482,4.526293,0.0791095,-0.0234249,0.0047748
5203.7246,3.8729649,-0.00091399625,0.045393005,0.051331
4418.8276,1.9637492,0.13064998,0.13176098,-0.29718
6135.9956,3.8018966,0.0981809,-0.068384506,-0.02872
4505.8027,2.115655,0.110657,0.084102005,-0.18351
4526.135,1.6687067,0.37479302,0.33424303,-0.80668
4059.7798,1.1105385,0.15111598,0.12192997,-0.5559
5269.3057,3.7098732,0.020075,0.016012006,0.039486
4423.1416,2.4779048,0.05610299,0.061013997,0.28977
4755.924,2.4533281,0.10666001,0.07980901,-0.27123
4851.446,3.1748512,0.008473001,0.07897259,0.022604
4921.6406,2.5888858,0.02128999,0.00138399,-0.14216
4421.7417,2.2776098,0.21263298,0.24360299,-0.14799
4278.1123,4.649259,-0.01717344,-0.062051535,-0.47269
5093.3047,3.300658,0.098585,0.060533203,-0.074924
3911.568,1.219574,0.075499296,0.018290013,-0.1604
4629.708,1.8565543,0.17282301,0.05522901,-0.43536
3926.167,1.1492238,0.101601005,0.07508001,-0.15457
4200.7393,0.8130877,0.24362302,0.19359303,-1.4359
6132.457,4.1699023,0.19504288,0.04690948,-0.26386
5324.8296,4.511265,-0.016892105,-0.0029515028,0.13334
6095.9126,4.3643475,0.3065529,0.0297485,-0.27425
4474.6826,1.8665106,0.18393296,0.13840798,-0.56947
4014.8706,1.0303817,0.16336298,0.177163,-0.52685
4509.967,1.6607435,0.422603,0.336133,-1.0876
3714.8047,0.67422324,0.10055202,0.07827923,-0.38543
4302.7764,1.6749504,0.14307,0.132203,-0.37511
5381.317,4.533926,0.058602884,0.075119495,-0.27144
4745.0166,2.514376,0.07895701,0.11619902,-0.26851
3981.247,0.96511954,0.14737096,0.15829298,-0.60972
6088.499,3.967771,0.1609629,-0.0286275,-0.13125
4118.557,1.5652623,0.0478534,0.016997803,0.0071311
4551.3213,2.6646228,0.158965,0.17929901,0.081892
5615.4897,4.4669065,0.0339939,-0.06418151,0.090129
4926.6895,3.3216944,0.0515384,0.053628404,-0.0096579
4702.6973,2.445222,0.07918501,0.103083014,-0.23563
4375.576,1.709867,0.108714014,0.08727202,-0.35904
4792.0454,2.9273417,0.377213,0.37493297,-0.48286
5134.25,4.5552225,0.0492049,0.08773881,-0.16073
5141.3857,3.402372,0.16088298,0.11581099,-0.33765
4910.8438,2.462879,0.23113298,0.11133498,-0.44624
4444.587,2.2079856,0.04694903,0.049920022,0.31892
4882.0117,2.4476717,0.06288889,0.065667495,-0.23531
6935.579,4.119134,,,
3532.8564,0.432541,0.122776,0.11579601,-0.18384
4577.799,2.4440246,0.016719997,0.019240022,0.26689
4307.018,4.5889215,-0.034615096,-0.0846985,0.011529
5881.743,4.1767445,0.1412209,0.044255503,0.038833
4735.56,2.4226556,0.36773303,0.31579304,-0.40211
4945.2227,2.4804926,0.301293,0.244313,-0.51045
4097.462,1.060813,0.12931296,0.10671598,-0.52967
4041.6223,1.3589032,0.100952014,0.07601382,-0.1421
4048.4502,1.8477387,0.048970014,0.03307599,0.35088
4030.9175,1.313091,0.08074899,0.0666665,-0.19201
5455.9365,3.9135313,0.266343,0.119146995,-0.22666
3834.1548,1.0009141,0.33626303,0.31380302,-0.43305
4293.824,1.7806582,0.319803,0.34001297,-0.39944
4638.5195,2.2461708,-0.01303,-0.0027950034,-0.12135
5611.3613,4.106718,0.110685915,0.0033695102,0.38628
4277.9263,1.523869,0.21728295,0.25118297,-0.55629
4477.9844,2.00155,0.072129995,0.050227992,-0.11819
4048.4302,1.3083684,0.323843,0.31965297,-0.45171
4803.671,2.8468235,-0.032102995,0.045851007,0.06848
4067.6072,1.3769667,0.10308601,0.08052431,-0.23416
4164.2144,1.6852915,0.093393,0.075398006,-0.076555
4919.996,3.4172723,0.081442274,0.090503275,0.009033
4427.6523,2.2943506,0.068856694,0.060038,0.052859
4248.281,1.7257032,0.125376,0.11714101,-0.22728
4724.1123,2.4460971,0.076061,0.067048304,-0.056849
4722.962,2.4993992,0.187673,0.16844302,-0.39882
4276.816,1.5046372,0.317453,0.344503,-0.77679
3977.1726,1.5144639,0.0693381,0.026097,0.11879
5048.9287,4.5821085,0.062372893,0.1427715,-0.35426
4398.8027,4.5998254,-0.0286256,-0.14089401,-0.0064237
4985.0713,2.9834995,0.121704966,0.13372499,-0.38911
4704.231,2.5037847,0.12224899,0.12076101,0.015522
5015.2,2.9448407,0.0004479885,0.04099399,-0.3911
4163.6597,1.8830562,0.06881599,0.042382002,0.15863
3805.18,0.8670037,0.11205801,0.09616101,-0.35238
4765.425,2.2475336,0.08357501,0.04715702,-0.31746
5048.725,3.0357256,0.06642881,0.14852804,-0.50575
5603.13,4.500183,-0.0032861084,-0.052781507,0.18205
4883.9775,2.3971841,0.440173,0.30161297,-0.49479
5011.8726,3.5738168,0.27965304,0.35208303,-0.52252
4271.7427,1.3196225,0.134273,0.070925,-0.828
